#{"t_start": 1762631490.50464, "env_id": "LunarLander-v3"}
r,l,t
289.575237,249,1268.427781
286.321879,209,1269.55634
235.681658,230,1269.693255
282.222061,270,1269.847426
272.050397,218,1269.979101
263.814721,213,1271.043231
251.549025,361,1271.263484
252.822282,217,1271.395687
266.84269,282,1271.550989
243.163725,226,1272.42367
239.683829,239,1272.577701
294.908765,260,1272.752527
249.082758,230,1272.888367
277.456361,250,1273.853666
258.576949,225,1273.990161
261.255056,235,1274.127149
272.875452,296,1274.305726
260.863552,247,1275.179367
227.982746,218,1275.311883
239.185236,222,1275.442659
253.68005,255,1275.599093
245.789601,245,1275.746889
248.144871,215,1276.621504
251.328896,224,1276.756311
254.454716,228,1276.893589
260.848379,255,1277.046025
252.737257,235,1277.912733
42.346391,211,1278.028812
225.817952,227,1278.163484
239.885646,233,1278.353874
273.960336,229,1278.494772
257.269497,234,1279.397191
286.091564,261,1279.554495
283.16673,220,1279.688556
273.301815,230,1279.826707
8.119385,190,1280.695522
243.946284,231,1280.833837
241.091024,245,1280.986774
257.556098,232,1281.125532
246.727565,227,1281.258839
248.146493,216,1282.137737
267.465839,225,1282.274424
233.146168,262,1282.426933
240.788633,239,1282.567134
286.187492,258,1283.49488
292.490352,237,1283.656465
231.904066,226,1283.792098
256.730672,232,1283.929065
247.980547,220,1284.811832
219.373048,250,1284.966675
262.267228,216,1285.094401
267.454663,207,1285.216927
235.835586,240,1285.358613
276.217256,249,1286.284205
245.856591,234,1286.428814
239.416157,226,1286.573562
255.216609,222,1286.713453
244.148867,254,1287.672488
224.405546,223,1287.823225
260.752785,207,1287.958546
220.552124,246,1288.123264
267.794549,218,1288.265378
271.611891,229,1289.217683
246.545822,253,1289.395863
253.869724,246,1289.561601
229.579626,369,1290.642995
236.27188,221,1290.792827
272.508703,202,1290.934944
269.389859,242,1291.08959
276.376961,236,1291.246955
229.497901,214,1292.29151
258.417737,246,1292.480227
236.297729,224,1292.630602
248.350753,236,1292.788543
265.394151,233,1293.731371
257.182306,215,1293.866052
108.090379,1000,1295.34834
259.099094,238,1295.498708
244.950579,239,1295.668163
271.485021,255,1295.830968
244.320429,230,1296.786741
261.429252,247,1296.942914
275.952143,229,1297.086725
274.5915,258,1297.256738
286.554989,220,1298.225054
269.458976,215,1298.367664
269.187363,218,1298.505715
278.982069,224,1298.652939
244.127029,209,1298.786421
262.702761,231,1299.874574
82.792935,1000,1301.496581
243.708121,220,1301.629001
247.919718,218,1301.767323
263.408494,235,1301.906459
265.721224,251,1302.88333
282.294457,263,1303.040805
227.186933,223,1303.187334
288.346828,255,1303.35684
268.222813,265,1304.89304
263.975184,200,1305.009104
261.614508,254,1305.156407
276.031831,275,1305.341027
271.006463,214,1305.474004
262.631806,239,1306.412819
268.666019,259,1306.567041
249.393451,216,1306.695262
263.590937,228,1306.848049
258.765782,245,1307.773158
259.855413,252,1307.92837
229.395835,230,1308.067095
247.058307,237,1308.201444
270.65644,209,1308.325047
222.469877,223,1309.214923
279.089184,225,1309.348431
298.617927,219,1309.479374
286.514518,220,1309.606124
248.492077,205,1310.516822
254.594769,247,1310.662744
281.185683,230,1310.796805
264.770917,203,1310.924562
261.07948,239,1311.067047
281.516976,209,1311.941408
279.518471,265,1312.099508
275.942849,246,1312.250673
238.910074,221,1312.375279
81.090197,1000,1313.764407
245.911954,228,1314.650539
260.507212,283,1314.820024
42.321958,181,1314.935595
226.981744,215,1315.056569
257.755248,213,1315.182244
271.495188,239,1316.080051
250.084527,229,1316.214132
252.626476,212,1316.335441
244.071816,234,1316.486602
167.515758,438,1317.578148
235.430387,212,1317.720461
241.962568,214,1317.858791
256.019277,240,1318.012077
252.336579,236,1318.906003
249.799338,213,1319.051591
253.718981,211,1319.202111
259.018231,240,1319.352428
272.872103,246,1320.357925
273.690454,246,1320.527255
269.458078,205,1320.662611
246.675587,209,1320.79579
274.416811,240,1320.951665
238.294667,207,1321.945626
257.300388,208,1322.101369
265.226344,248,1322.263235
247.58093,219,1322.398622
256.991646,257,1323.356812
255.538773,237,1323.499378
235.049473,221,1323.638232
288.78424,246,1323.791304
171.398446,448,1324.872295
284.684291,281,1325.058696
233.950321,232,1325.197846
251.411639,230,1325.347836
272.343936,225,1326.322323
264.011369,216,1326.457311
259.629977,213,1326.591827
269.300617,214,1326.729165
243.215628,236,1326.879354
229.433736,226,1327.849303
247.837683,242,1328.007914
246.989699,242,1328.164422
254.297831,237,1328.307158
280.283411,236,1329.303606
230.284415,236,1329.458789
252.368099,243,1329.621819
269.022574,207,1329.757647
262.238915,237,1330.993506
35.930138,195,1331.120754
278.953813,234,1331.272632
271.179353,245,1331.432377
261.603143,234,1331.57527
243.665877,215,1332.582533
259.166634,246,1332.737102
292.669625,233,1332.877997
258.304055,238,1333.031322
269.241375,260,1334.150117
244.187715,209,1334.2796
258.372322,209,1334.406948
297.164781,224,1334.564963
259.23331,219,1334.714516
246.663834,237,1335.992769
295.955705,235,1336.139723
33.548163,200,1336.256086
264.623002,239,1336.398748
272.023987,232,1337.315294
263.998135,228,1337.449183
239.791386,231,1337.591657
236.864333,222,1337.732418
278.650671,254,1337.882897
266.149356,245,1338.865613
268.571064,223,1338.998683
237.617483,356,1339.206361
256.248099,231,1339.344061
259.601236,234,1340.233828
224.31362,213,1340.357
260.508583,221,1340.48948
229.216568,226,1340.627976
231.12147,224,1341.558715
267.136754,252,1341.710108
247.412142,214,1341.83666
250.892333,215,1341.963274
282.823142,272,1342.129318
242.988945,243,1343.095494
258.289896,237,1343.244018
233.113654,219,1343.379889
250.538184,255,1343.53938
253.352508,238,1344.554669
238.000256,227,1344.704576
274.077686,319,1344.912835
246.81812,216,1345.054909
271.185244,272,1346.064844
227.724011,236,1346.221593
274.840094,215,1346.367264
260.345059,227,1346.53832
249.875319,253,1347.646108
271.097868,243,1347.82652
250.654976,228,1347.999955
276.674886,224,1348.167924
266.85052,254,1348.347057
281.526305,207,1349.381835
275.551993,219,1349.543472
267.88544,215,1349.700699
274.402578,250,1349.880916
274.822634,251,1350.969112
275.107567,228,1351.139648
273.717729,204,1351.29829
269.428797,232,1351.472229
266.214115,211,1351.633508
238.794448,222,1352.789071
230.187548,221,1352.938775
279.681209,223,1353.096919
17.846608,162,1353.21724
272.981549,241,1354.242018
266.380791,246,1354.418709
263.68274,252,1354.599178
280.035828,254,1354.775208
276.241576,246,1354.957318
248.588901,226,1355.996129
262.811177,253,1356.1764
289.284548,249,1356.353876
225.448831,236,1356.528338
40.845374,192,1357.560745
245.105926,215,1357.714314
283.526617,207,1357.864814
276.103045,220,1358.01883
60.429719,1000,1359.55404
266.803409,247,1359.721189
298.605389,217,1360.718408
257.959597,224,1360.862653
266.224866,254,1361.023186
255.883118,239,1361.174674
255.685099,213,1362.254386
262.09653,228,1362.407629
43.070228,177,1362.523421
244.926097,227,1362.672782
269.389749,234,1362.8373
268.07416,218,1363.990831
266.110032,216,1364.124636
234.215833,222,1364.260517
292.427346,251,1364.431589
263.858355,218,1365.441811
273.002712,228,1365.591739
264.888747,258,1365.763325
268.275307,214,1365.902363
279.848209,255,1366.06946
265.234595,246,1366.985964
240.202301,211,1367.120153
247.691167,233,1367.26313
262.268404,260,1367.427314
244.889287,237,1368.367283
253.35147,242,1368.511519
244.988257,213,1368.634479
242.171901,217,1368.774914
247.500627,210,1368.900458
